f2f4 node 40431, Score -50, alpha -50, beta -20
g2g3 node 40432, Score -50, alpha -50, beta -20
g2g4 node 40433, Score -50, alpha -50, beta -20
h2h3 node 40434, Score -50, alpha -50, beta -20
h2h4 node 40435, Score -50, alpha -50, beta -20
b3b4 node 40436, Score -50, alpha -50, beta -20
b3c4 node 40439, Score -20, alpha -50, beta -20
	d5c4 node 40439, Score 20, alpha 20, beta 50
a2a3 node 40445, Score -20, alpha -50, beta -20
	h5h4 node 40445, Score 20, alpha 20, beta 50
a2a3 node 40451, Score -20, alpha -50, beta -20
	a7a6 node 40451, Score 20, alpha 20, beta 50
a2a3 node 40457, Score -20, alpha -50, beta -20
	a7a5 node 40457, Score 20, alpha 20, beta 50
a2a3 node 40463, Score -20, alpha -50, beta -20
	b7b6 node 40463, Score 20, alpha 20, beta 50
a2a3 node 40468, Score -50, alpha -50, beta -20
a2a4 node 40472, Score -50, alpha -50, beta -20
e2e3 node 40488, Score -20, alpha -50, beta -20
	b7b5 node 40488, Score 20, alpha 20, beta 50
a2a3 node 40494, Score -20, alpha -50, beta -20
	c7c6 node 40494, Score 20, alpha 20, beta 50
a2a3 node 40515, Score -50, alpha -50, beta -20
a2a4 node 40535, Score -50, alpha -50, beta -20
e2e3 node 40551, Score -20, alpha -50, beta -20
	c7c5 node 40551, Score 20, alpha 20, beta 50
a2a3 node 40564, Score -20, alpha -50, beta -20
	e7e6 node 40564, Score 20, alpha 20, beta 50
a2a3 node 40575, Score -50, alpha -50, beta -20
a2a4 node 40585, Score -50, alpha -50, beta -20
e2e3 node 40601, Score -20, alpha -50, beta -20
	e7e5 node 40601, Score 20, alpha 20, beta 50
a2a3 node 40607, Score -20, alpha -50, beta -20
	f7f6 node 40607, Score 20, alpha 20, beta 50
a2a3 node 40613, Score -20, alpha -50, beta -20
	f7f5 node 40613, Score 20, alpha 20, beta 50
a2a3 node 40619, Score -20, alpha -50, beta -20
	g7g6 node 40619, Score 20, alpha 20, beta 50
a2a3 node 40625, Score -20, alpha -50, beta -20
	g7g5 node 40625, Score 20, alpha 20, beta 50
a2a3 node 40629, Score -20, alpha -50, beta -20
	b8d7 node 40629, Score 20, alpha 20, beta 50
a2a3 node 40636, Score -50, alpha -50, beta -20
a2a4 node 40642, Score -50, alpha -50, beta -20
e2e3 node 40654, Score -20, alpha -50, beta -20
	b8c6 node 40654, Score 20, alpha 20, beta 50
a2a3 node 40660, Score -20, alpha -50, beta -20
	b8a6 node 40660, Score 20, alpha 20, beta 50
a2a3 node 40674, Score -20, alpha -50, beta -20
	g8h6 node 40674, Score 20, alpha 20, beta 50
a2a3 node 40680, Score -20, alpha -50, beta -20
	g8f6 node 40680, Score 20, alpha 20, beta 50
a2a3 node 40684, Score -20, alpha -50, beta -20
	c8d7 node 40684, Score 20, alpha 20, beta 50
a2a3 node 40689, Score -50, alpha -50, beta -20
a2a4 node 40693, Score -50, alpha -50, beta -20
e2e3 node 40702, Score -20, alpha -50, beta -20
	c8e6 node 40702, Score 20, alpha 20, beta 50
a2a3 node 40719, Score -20, alpha -50, beta -20
	c8f5 node 40719, Score 20, alpha 20, beta 50
a2a3 node 40732, Score -20, alpha -50, beta -20
	c8g4 node 40732, Score 20, alpha 20, beta 50
a2a3 node 40741, Score -20, alpha -50, beta -20
	c8h3 node 40741, Score 20, alpha 20, beta 50
a2a3 node 40747, Score -20, alpha -50, beta -20
	h8h7 node 40747, Score 20, alpha 20, beta 50
a2a3 node 40755, Score -20, alpha -50, beta -20
	h8h6 node 40755, Score 20, alpha 20, beta 50
a2a3 node 40761, Score -20, alpha -50, beta -20
	d8d7 node 40761, Score 20, alpha 20, beta 50
a2a3 node 40777, Score -20, alpha -50, beta -20
	d8d6 node 40777, Score 20, alpha 20, beta 50
a2a3 node 40781, Score -20, alpha -50, beta -20
	e8d7 node 40781, Score 20, alpha 20, beta 50
		b2b3 node 40781, Score -20, alpha -50, beta -20
			h7h5 node 40781, Score 20, alpha 20, beta 30000
Store pv move d1b3 at 65534
Store pv move c4b3 at 65534
b2b3 node 40787, Score -120, alpha -30000, beta -20
b2b4 node 40790, Score -120, alpha -120, beta -20
e2e3 node 40791, Score -90, alpha -120, beta -20
e2e4 node 40792, Score -75, alpha -90, beta -20
f2f3 node 40793, Score -75, alpha -75, beta -20
f2f4 node 40794, Score -75, alpha -75, beta -20
g2g3 node 40795, Score -75, alpha -75, beta -20
g2g4 node 40796, Score -75, alpha -75, beta -20
h2h3 node 40797, Score -75, alpha -75, beta -20
h2h4 node 40798, Score -75, alpha -75, beta -20
a3a4 node 40799, Score -75, alpha -75, beta -20
d4d5 node 40800, Score -75, alpha -75, beta -20
b1c3 node 40801, Score -75, alpha -75, beta -20
b1d2 node 40802, Score -75, alpha -75, beta -20
g1f3 node 40803, Score -75, alpha -75, beta -20
g1h3 node 40804, Score -75, alpha -75, beta -20
c1d2 node 40805, Score -75, alpha -75, beta -20
c1e3 node 40806, Score -75, alpha -75, beta -20
c1f4 node 40807, Score -75, alpha -75, beta -20
c1g5 node 40808, Score -75, alpha -75, beta -20
c1h6 node 40809, Score -75, alpha -75, beta -20
a1a2 node 40810, Score -75, alpha -75, beta -20
d1d2 node 40811, Score -75, alpha -75, beta -20
d1d3 node 40812, Score -75, alpha -75, beta -20
d1c2 node 40813, Score -75, alpha -75, beta -20
d1b3 node 40814, Score -75, alpha -75, beta -20
d1a4 node 40815, Score -75, alpha -75, beta -20
e1d2 node 40816, Score -75, alpha -75, beta -20
Store pv move e2e4 at 65534
	d5c4 node 40816, Score 75, alpha 20, beta 30000
b2b3 node 40820, Score -75, alpha -30000, beta -75
	a7a6 node 40820, Score 75, alpha 75, beta 30000
b2b3 node 40824, Score -75, alpha -30000, beta -75
	a7a5 node 40824, Score 75, alpha 75, beta 30000
b2b3 node 40828, Score -75, alpha -30000, beta -75
	b7b6 node 40828, Score 75, alpha 75, beta 30000
Store pv move d5c4 at 65534
Store pv move b3c4 at 65534
Store pv move b5c4 at 65534
b2b3 node 40834, Score -105, alpha -30000, beta -75
b2b4 node 40836, Score -105, alpha -105, beta -75
Store pv move b5c4 at 65534
e2e3 node 40841, Score -100, alpha -105, beta -75
e2e4 node 40847, Score -75, alpha -100, beta -75
	b7b5 node 40847, Score 75, alpha 75, beta 30000
b2b3 node 40851, Score -75, alpha -30000, beta -75
	c7c6 node 40851, Score 75, alpha 75, beta 30000
b2b3 node 40859, Score -75, alpha -30000, beta -75
	c7c5 node 40859, Score 75, alpha 75, beta 30000
b2b3 node 40868, Score -75, alpha -30000, beta -75
	e7e6 node 40868, Score 75, alpha 75, beta 30000
b2b3 node 40887, Score -75, alpha -30000, beta -75
	e7e5 node 40887, Score 75, alpha 75, beta 30000
b2b3 node 40891, Score -75, alpha -30000, beta -75
	f7f6 node 40891, Score 75, alpha 75, beta 30000
b2b3 node 40895, Score -75, alpha -30000, beta -75
	f7f5 node 40895, Score 75, alpha 75, beta 30000
b2b3 node 40899, Score -75, alpha -30000, beta -75
	g7g6 node 40899, Score 75, alpha 75, beta 30000
b2b3 node 40903, Score -75, alpha -30000, beta -75
	g7g5 node 40903, Score 75, alpha 75, beta 30000
b2b3 node 40907, Score -75, alpha -30000, beta -75
	h7h6 node 40907, Score 75, alpha 75, beta 30000
b2b3 node 40911, Score -75, alpha -30000, beta -75
	h7h5 node 40911, Score 75, alpha 75, beta 30000
b2b3 node 40917, Score -75, alpha -30000, beta -75
	d7f6 node 40917, Score 75, alpha 75, beta 30000
b2b3 node 40928, Score -75, alpha -30000, beta -75
	d7e5 node 40928, Score 75, alpha 75, beta 30000
b2b3 node 40939, Score -75, alpha -30000, beta -75
	d7c5 node 40939, Score 75, alpha 75, beta 30000
Store pv move d5c4 at 65534
b2b3 node 40947, Score -110, alpha -30000, beta -75
b2b4 node 40949, Score -110, alpha -110, beta -75
Store pv move d5c4 at 65534
e2e3 node 40956, Score -85, alpha -110, beta -75
e2e4 node 40958, Score -85, alpha -85, beta -75
f2f3 node 40960, Score -85, alpha -85, beta -75
f2f4 node 40962, Score -85, alpha -85, beta -75
g2g3 node 40964, Score -85, alpha -85, beta -75
g2g4 node 40966, Score -85, alpha -85, beta -75
h2h3 node 40968, Score -85, alpha -85, beta -75
h2h4 node 40970, Score -85, alpha -85, beta -75
a3a4 node 40972, Score -85, alpha -85, beta -75
c4c5 node 40973, Score -75, alpha -85, beta -75
	d7b6 node 40973, Score 75, alpha 75, beta 30000
b2b3 node 40979, Score -75, alpha -30000, beta -75
	d7b8 node 40979, Score 75, alpha 75, beta 30000
b2b3 node 40986, Score -75, alpha -30000, beta -75
	g8h6 node 40986, Score 75, alpha 75, beta 30000
b2b3 node 40990, Score -75, alpha -30000, beta -75
	g8f6 node 40990, Score 75, alpha 75, beta 30000
b2b3 node 40994, Score -75, alpha -30000, beta -75
	a8b8 node 40994, Score 75, alpha 75, beta 30000
Store pv move d5c4 at 65534
		a2a3 node 40994, Score -75, alpha -30000, beta -20
b2b3 node 40997, Score -75, alpha -75, beta -20
b2b4 node 40998, Score -75, alpha -75, beta -20
e2e3 node 40999, Score -75, alpha -75, beta -20
e2e4 node 41000, Score -75, alpha -75, beta -20
f2f3 node 41001, Score -75, alpha -75, beta -20
f2f4 node 41002, Score -75, alpha -75, beta -20
g2g3 node 41003, Score -75, alpha -75, beta -20
g2g4 node 41004, Score -75, alpha -75, beta -20
h2h3 node 41005, Score -75, alpha -75, beta -20
h2h4 node 41006, Score -75, alpha -75, beta -20
a4a5 node 41007, Score -75, alpha -75, beta -20
d4d5 node 41008, Score -75, alpha -75, beta -20
b1a3 node 41009, Score -75, alpha -75, beta -20
b1c3 node 41010, Score -75, alpha -75, beta -20
b1d2 node 41011, Score -75, alpha -75, beta -20
g1f3 node 41012, Score -75, alpha -75, beta -20
g1h3 node 41013, Score -75, alpha -75, beta -20
c1d2 node 41014, Score -75, alpha -75, beta -20
c1e3 node 41015, Score -75, alpha -75, beta -20
c1f4 node 41016, Score -75, alpha -75, beta -20
c1g5 node 41017, Score -75, alpha -75, beta -20
c1h6 node 41018, Score -75, alpha -75, beta -20
a1a2 node 41019, Score -75, alpha -75, beta -20
a1a3 node 41020, Score -75, alpha -75, beta -20
d1d2 node 41021, Score -75, alpha -75, beta -20
d1d3 node 41022, Score -75, alpha -75, beta -20
d1c2 node 41023, Score -75, alpha -75, beta -20
d1b3 node 41024, Score -75, alpha -75, beta -20
e1d2 node 41025, Score -75, alpha -75, beta -20
	d5c4 node 41025, Score 75, alpha 20, beta 75
		a2a4 node 41025, Score -75, alpha -75, beta -20
a2a3 node 41028, Score -75, alpha -75, beta -20
a2a4 node 41029, Score -75, alpha -75, beta -20
e2e3 node 41030, Score -75, alpha -75, beta -20
e2e4 node 41031, Score -75, alpha -75, beta -20
f2f3 node 41032, Score -75, alpha -75, beta -20
f2f4 node 41033, Score -75, alpha -75, beta -20
g2g3 node 41034, Score -75, alpha -75, beta -20
g2g4 node 41035, Score -75, alpha -75, beta -20
h2h3 node 41036, Score -75, alpha -75, beta -20
h2h4 node 41037, Score -75, alpha -75, beta -20
b3b4 node 41038, Score -75, alpha -75, beta -20
b3c4 node 41039, Score -20, alpha -75, beta -20
	d5c4 node 41039, Score 20, alpha 20, beta 75
a2a3 node 41043, Score -20, alpha -75, beta -20
	a7a6 node 41043, Score 20, alpha 20, beta 75
a2a3 node 41047, Score -20, alpha -75, beta -20
	a7a5 node 41047, Score 20, alpha 20, beta 75
a2a3 node 41051, Score -20, alpha -75, beta -20
	b7b6 node 41051, Score 20, alpha 20, beta 75
a2a3 node 41056, Score -75, alpha -75, beta -20
a2a4 node 41060, Score -75, alpha -75, beta -20
e2e3 node 41069, Score -20, alpha -75, beta -20
	b7b5 node 41069, Score 20, alpha 20, beta 75
a2a3 node 41073, Score -20, alpha -75, beta -20
	c7c6 node 41073, Score 20, alpha 20, beta 75
a2a3 node 41081, Score -30, alpha -75, beta -20
a2a4 node 41082, Score -30, alpha -30, beta -20
e2e3 node 41091, Score -20, alpha -30, beta -20
	c7c5 node 41091, Score 20, alpha 20, beta 75
a2a3 node 41100, Score -35, alpha -75, beta -20
a2a4 node 41101, Score -35, alpha -35, beta -20
e2e3 node 41104, Score -20, alpha -35, beta -20
	e7e6 node 41104, Score 20, alpha 20, beta 75
a2a3 node 41123, Score -50, alpha -75, beta -20
a2a4 node 41124, Score -50, alpha -50, beta -20
e2e3 node 41133, Score -30, alpha -50, beta -20
e2e4 node 41139, Score -30, alpha -30, beta -20
f2f3 node 41140, Score -30, alpha -30, beta -20
f2f4 node 41141, Score -30, alpha -30, beta -20
g2g3 node 41142, Score -30, alpha -30, beta -20
g2g4 node 41143, Score -30, alpha -30, beta -20
h2h3 node 41144, Score -30, alpha -30, beta -20
h2h4 node 41145, Score -30, alpha -30, beta -20
b3b4 node 41146, Score -30, alpha -30, beta -20
c4c5 node 41147, Score -30, alpha -30, beta -20
c4d5 node 41150, Score -20, alpha -30, beta -20
	e7e5 node 41150, Score 20, alpha 20, beta 75
a2a3 node 41154, Score -20, alpha -75, beta -20
	f7f6 node 41154, Score 20, alpha 20, beta 75
a2a3 node 41158, Score -30, alpha -75, beta -20
a2a4 node 41159, Score -30, alpha -30, beta -20
e2e3 node 41162, Score -20, alpha -30, beta -20
	f7f5 node 41162, Score 20, alpha 20, beta 75
a2a3 node 41166, Score -20, alpha -75, beta -20
	g7g6 node 41166, Score 20, alpha 20, beta 75
a2a3 node 41170, Score -20, alpha -75, beta -20
	g7g5 node 41170, Score 20, alpha 20, beta 75
a2a3 node 41174, Score -20, alpha -75, beta -20
	h7h6 node 41174, Score 20, alpha 20, beta 75
a2a3 node 41178, Score -20, alpha -75, beta -20
	h7h5 node 41178, Score 20, alpha 20, beta 75
a2a3 node 41184, Score -25, alpha -75, beta -20
a2a4 node 41185, Score -25, alpha -25, beta -20
e2e3 node 41190, Score -20, alpha -25, beta -20
	d7f6 node 41190, Score 20, alpha 20, beta 75
a2a3 node 41201, Score -35, alpha -75, beta -20
a2a4 node 41202, Score -35, alpha -35, beta -20
e2e3 node 41212, Score -20, alpha -35, beta -20
	d7e5 node 41212, Score 20, alpha 20, beta 75
a2a3 node 41223, Score -25, alpha -75, beta -20
a2a4 node 41224, Score -25, alpha -25, beta -20
e2e3 node 41234, Score -20, alpha -25, beta -20
	d7c5 node 41234, Score 20, alpha 20, beta 75
a2a3 node 41239, Score -75, alpha -75, beta -20
a2a4 node 41243, Score -75, alpha -75, beta -20
e2e3 node 41255, Score -20, alpha -75, beta -20
	d7b6 node 41255, Score 20, alpha 20, beta 75
a2a3 node 41261, Score -20, alpha -75, beta -20
	d7b8 node 41261, Score 20, alpha 20, beta 75
a2a3 node 41268, Score -30, alpha -75, beta -20
a2a4 node 41269, Score -30, alpha -30, beta -20
e2e3 node 41272, Score -20, alpha -30, beta -20
	g8h6 node 41272, Score 20, alpha 20, beta 75
a2a3 node 41276, Score -40, alpha -75, beta -20
a2a4 node 41277, Score -40, alpha -40, beta -20
e2e3 node 41280, Score -20, alpha -40, beta -20
	g8f6 node 41280, Score 20, alpha 20, beta 75
a2a3 node 41284, Score -20, alpha -75, beta -20
	a8b8 node 41284, Score 20, alpha 20, beta 75
		b2b3 node 41284, Score -20, alpha -75, beta -20
			b8d7 node 41284, Score 20, alpha 20, beta 30000
Store pv move c4b3 at 65534
b2b3 node 41307, Score -225, alpha -30000, beta -20
b2b4 node 41315, Score -225, alpha -225, beta -20
e2e3 node 41322, Score -95, alpha -225, beta -20
e2e4 node 41332, Score -80, alpha -95, beta -20
f2f3 node 41333, Score -80, alpha -80, beta -20
f2f4 node 41334, Score -80, alpha -80, beta -20
g2g3 node 41335, Score -80, alpha -80, beta -20
g2g4 node 41336, Score -80, alpha -80, beta -20
h2h3 node 41337, Score -80, alpha -80, beta -20
h2h4 node 41338, Score -80, alpha -80, beta -20
a3a4 node 41339, Score -80, alpha -80, beta -20
d4d5 node 41340, Score -80, alpha -80, beta -20
b1c3 node 41341, Score -80, alpha -80, beta -20
b1d2 node 41342, Score -80, alpha -80, beta -20
g1f3 node 41343, Score -80, alpha -80, beta -20
g1h3 node 41344, Score -80, alpha -80, beta -20
c1d2 node 41345, Score -80, alpha -80, beta -20
c1e3 node 41346, Score -80, alpha -80, beta -20
c1f4 node 41347, Score -80, alpha -80, beta -20
c1g5 node 41348, Score -80, alpha -80, beta -20
c1h6 node 41349, Score -80, alpha -80, beta -20
a1a2 node 41350, Score -80, alpha -80, beta -20
d1d2 node 41351, Score -80, alpha -80, beta -20
d1d3 node 41352, Score -80, alpha -80, beta -20
d1c2 node 41353, Score -80, alpha -80, beta -20
d1b3 node 41354, Score -80, alpha -80, beta -20
d1a4 node 41355, Score -80, alpha -80, beta -20
e1d2 node 41356, Score -80, alpha -80, beta -20
Store pv move e2e4 at 65534
	d5c4 node 41356, Score 80, alpha 20, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41366, Score -115, alpha -30000, beta -80
b2b4 node 41368, Score -115, alpha -115, beta -80
e2e3 node 41380, Score -80, alpha -115, beta -80
	a7a6 node 41380, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41390, Score -110, alpha -30000, beta -80
b2b4 node 41413, Score -110, alpha -110, beta -80
e2e3 node 41425, Score -80, alpha -110, beta -80
	a7a5 node 41425, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41435, Score -110, alpha -30000, beta -80
b2b4 node 41437, Score -110, alpha -110, beta -80
e2e3 node 41449, Score -80, alpha -110, beta -80
	b7b6 node 41449, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
Store pv move b3c4 at 65534
Store pv move b5c4 at 65534
b2b3 node 41462, Score -110, alpha -30000, beta -80
b2b4 node 41464, Score -110, alpha -110, beta -80
Store pv move b5c4 at 65534
e2e3 node 41473, Score -105, alpha -110, beta -80
Store pv move b5c4 at 65534
e2e4 node 41491, Score -90, alpha -105, beta -80
f2f3 node 41493, Score -90, alpha -90, beta -80
f2f4 node 41495, Score -90, alpha -90, beta -80
g2g3 node 41497, Score -90, alpha -90, beta -80
g2g4 node 41499, Score -90, alpha -90, beta -80
h2h3 node 41501, Score -90, alpha -90, beta -80
h2h4 node 41503, Score -90, alpha -90, beta -80
a3a4 node 41505, Score -90, alpha -90, beta -80
c4c5 node 41508, Score -80, alpha -90, beta -80
	b7b5 node 41508, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41523, Score -135, alpha -30000, beta -80
b2b4 node 41525, Score -135, alpha -135, beta -80
e2e3 node 41548, Score -80, alpha -135, beta -80
	e7e6 node 41548, Score 80, alpha 80, beta 30000
Store pv move c6d4 at 65534
b2b3 node 41592, Score -185, alpha -30000, beta -80
b2b4 node 41624, Score -185, alpha -185, beta -80
Store pv move e5d4 at 65534
Store pv move f1c4 at 65534
Store pv move d5c4 at 65534
Store pv move e3d4 at 65534
Store pv move e5d4 at 65534
e2e3 node 41723, Score -110, alpha -185, beta -80
e2e4 node 41729, Score -110, alpha -110, beta -80
f2f3 node 41735, Score -110, alpha -110, beta -80
f2f4 node 41818, Score -110, alpha -110, beta -80
g2g3 node 41824, Score -110, alpha -110, beta -80
g2g4 node 41830, Score -110, alpha -110, beta -80
h2h3 node 41836, Score -110, alpha -110, beta -80
h2h4 node 41842, Score -110, alpha -110, beta -80
a3a4 node 41848, Score -110, alpha -110, beta -80
c4c5 node 41852, Score -110, alpha -110, beta -80
c4d5 node 41857, Score -80, alpha -110, beta -80
	e7e5 node 41857, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41867, Score -120, alpha -30000, beta -80
b2b4 node 41869, Score -120, alpha -120, beta -80
e2e3 node 41881, Score -80, alpha -120, beta -80
	f7f6 node 41881, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41891, Score -130, alpha -30000, beta -80
b2b4 node 41893, Score -130, alpha -130, beta -80
e2e3 node 41905, Score -80, alpha -130, beta -80
	f7f5 node 41905, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41915, Score -110, alpha -30000, beta -80
b2b4 node 41917, Score -110, alpha -110, beta -80
e2e3 node 41929, Score -80, alpha -110, beta -80
	g7g6 node 41929, Score 80, alpha 80, beta 30000
b2b3 node 41951, Score -80, alpha -30000, beta -80
	g7g5 node 41951, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41969, Score -115, alpha -30000, beta -80
b2b4 node 41973, Score -115, alpha -115, beta -80
e2e3 node 41985, Score -80, alpha -115, beta -80
	h7h6 node 41985, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 41995, Score -110, alpha -30000, beta -80
b2b4 node 41997, Score -110, alpha -110, beta -80
e2e3 node 42009, Score -80, alpha -110, beta -80
	h7h5 node 42009, Score 80, alpha 80, beta 30000
b2b3 node 42020, Score -80, alpha -30000, beta -80
	c6e5 node 42020, Score 80, alpha 80, beta 30000
b2b3 node 42037, Score -155, alpha -30000, beta -80
b2b4 node 42038, Score -155, alpha -155, beta -80
e2e3 node 42042, Score -130, alpha -155, beta -80
e2e4 node 42046, Score -130, alpha -130, beta -80
f2f3 node 42047, Score -130, alpha -130, beta -80
f2f4 node 42048, Score -130, alpha -130, beta -80
g2g3 node 42049, Score -130, alpha -130, beta -80
g2g4 node 42050, Score -130, alpha -130, beta -80
h2h3 node 42051, Score -130, alpha -130, beta -80
h2h4 node 42052, Score -130, alpha -130, beta -80
a3a4 node 42053, Score -130, alpha -130, beta -80
c4c5 node 42054, Score -130, alpha -130, beta -80
c4d5 node 42061, Score -130, alpha -130, beta -80
b1c3 node 42065, Score -130, alpha -130, beta -80
b1d2 node 42066, Score -130, alpha -130, beta -80
g1f3 node 42080, Score -125, alpha -130, beta -80
g1h3 node 42081, Score -125, alpha -125, beta -80
c1d2 node 42082, Score -125, alpha -125, beta -80
c1e3 node 42090, Score -120, alpha -125, beta -80
c1f4 node 42091, Score -120, alpha -120, beta -80
c1g5 node 42092, Score -120, alpha -120, beta -80
c1h6 node 42093, Score -120, alpha -120, beta -80
a1a2 node 42094, Score -120, alpha -120, beta -80
d1d2 node 42095, Score -120, alpha -120, beta -80
d1d3 node 42096, Score -120, alpha -120, beta -80
d1d4 node 42098, Score -80, alpha -120, beta -80
	c6d4 node 42098, Score 80, alpha 80, beta 30000
b2b3 node 42104, Score -80, alpha -30000, beta -80
	c6b4 node 42104, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42115, Score -110, alpha -30000, beta -80
b2b4 node 42120, Score -110, alpha -110, beta -80
Store pv move d5c4 at 65534
e2e3 node 42127, Score -85, alpha -110, beta -80
e2e4 node 42129, Score -85, alpha -85, beta -80
f2f3 node 42131, Score -85, alpha -85, beta -80
f2f4 node 42133, Score -85, alpha -85, beta -80
g2g3 node 42135, Score -85, alpha -85, beta -80
g2g4 node 42137, Score -85, alpha -85, beta -80
h2h3 node 42139, Score -85, alpha -85, beta -80
h2h4 node 42141, Score -85, alpha -85, beta -80
a3a4 node 42143, Score -85, alpha -85, beta -80
c4c5 node 42144, Score -80, alpha -85, beta -80
	c6a5 node 42144, Score 80, alpha 80, beta 30000
b2b3 node 42150, Score -80, alpha -30000, beta -80
	c6b8 node 42150, Score 80, alpha 80, beta 30000
Store pv move g7h6 at 65534
Store pv move c1h6 at 65534
Store pv move d5c4 at 65534
b2b3 node 42179, Score -115, alpha -30000, beta -80
b2b4 node 42183, Score -115, alpha -115, beta -80
e2e3 node 42195, Score -80, alpha -115, beta -80
	g8h6 node 42195, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42205, Score -140, alpha -30000, beta -80
b2b4 node 42207, Score -140, alpha -140, beta -80
e2e3 node 42219, Score -80, alpha -140, beta -80
	g8f6 node 42219, Score 80, alpha 80, beta 30000
b2b3 node 42228, Score -80, alpha -30000, beta -80
	c8d7 node 42228, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42238, Score -145, alpha -30000, beta -80
b2b4 node 42240, Score -145, alpha -145, beta -80
Store pv move d5c4 at 65534
e2e3 node 42247, Score -120, alpha -145, beta -80
e2e4 node 42249, Score -120, alpha -120, beta -80
f2f3 node 42251, Score -120, alpha -120, beta -80
f2f4 node 42253, Score -120, alpha -120, beta -80
g2g3 node 42255, Score -120, alpha -120, beta -80
g2g4 node 42257, Score -120, alpha -120, beta -80
h2h3 node 42259, Score -120, alpha -120, beta -80
h2h4 node 42261, Score -120, alpha -120, beta -80
a3a4 node 42263, Score -120, alpha -120, beta -80
c4c5 node 42266, Score -80, alpha -120, beta -80
	c8e6 node 42266, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42308, Score -145, alpha -30000, beta -80
Store pv move d5c4 at 65534
Store pv move a1b1 at 65534
b2b4 node 42320, Score -145, alpha -145, beta -80
e2e3 node 42358, Score -80, alpha -145, beta -80
	c8f5 node 42358, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42370, Score -140, alpha -30000, beta -80
b2b4 node 42372, Score -140, alpha -140, beta -80
e2e3 node 42376, Score -140, alpha -140, beta -80
e2e4 node 42381, Score -140, alpha -140, beta -80
f2f3 node 42394, Score -80, alpha -140, beta -80
	c8g4 node 42394, Score 80, alpha 80, beta 30000
b2b3 node 42410, Score -80, alpha -30000, beta -80
	c8h3 node 42410, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42420, Score -120, alpha -30000, beta -80
b2b4 node 42422, Score -120, alpha -120, beta -80
e2e3 node 42434, Score -80, alpha -120, beta -80
	a8b8 node 42434, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42444, Score -120, alpha -30000, beta -80
b2b4 node 42446, Score -120, alpha -120, beta -80
e2e3 node 42458, Score -80, alpha -120, beta -80
	d8d7 node 42458, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
b2b3 node 42475, Score -125, alpha -30000, beta -80
b2b4 node 42477, Score -125, alpha -125, beta -80
e2e3 node 42505, Score -80, alpha -125, beta -80
	d8d6 node 42505, Score 80, alpha 80, beta 30000
b2b3 node 42513, Score -80, alpha -30000, beta -80
	e8d7 node 42513, Score 80, alpha 80, beta 30000
Store pv move d5c4 at 65534
		a2a3 node 42513, Score -80, alpha -30000, beta -20
b2b3 node 42516, Score -80, alpha -80, beta -20
b2b4 node 42517, Score -80, alpha -80, beta -20
e2e3 node 42518, Score -80, alpha -80, beta -20
e2e4 node 42519, Score -80, alpha -80, beta -20
f2f3 node 42520, Score -80, alpha -80, beta -20
f2f4 node 42521, Score -80, alpha -80, beta -20
g2g3 node 42522, Score -80, alpha -80, beta -20
g2g4 node 42523, Score -80, alpha -80, beta -20
h2h3 node 42524, Score -80, alpha -80, beta -20
h2h4 node 42525, Score -80, alpha -80, beta -20
a4a5 node 42526, Score -80, alpha -80, beta -20
d4d5 node 42527, Score -80, alpha -80, beta -20
b1a3 node 42528, Score -80, alpha -80, beta -20
b1c3 node 42529, Score -80, alpha -80, beta -20
b1d2 node 42530, Score -80, alpha -80, beta -20
g1f3 node 42531, Score -80, alpha -80, beta -20
g1h3 node 42532, Score -80, alpha -80, beta -20
c1d2 node 42533, Score -80, alpha -80, beta -20
c1e3 node 42534, Score -80, alpha -80, beta -20
c1f4 node 42535, Score -80, alpha -80, beta -20
c1g5 node 42536, Score -80, alpha -80, beta -20
c1h6 node 42537, Score -80, alpha -80, beta -20
a1a2 node 42538, Score -80, alpha -80, beta -20
a1a3 node 42539, Score -80, alpha -80, beta -20
d1d2 node 42540, Score -80, alpha -80, beta -20
d1d3 node 42541, Score -80, alpha -80, beta -20
